5,[0.6518904566764832, 0.696864128112793, 0.6968641877174377, 0.696864128112793, 0.696864128112793]
10,[0.6667718887329102, 0.6898954510688782, 0.6898954510688782, 0.6898954510688782, 0.6898954510688782]
15,[0.6367287039756775, 0.6829268336296082, 0.6829268932342529, 0.6829268336296082, 0.6829268336296082]
20,[0.6169775724411011, 0.703832745552063, 0.703832745552063, 0.703832745552063, 0.703832745552063]
25,[0.5764351487159729, 0.7247386574745178, 0.8842525482177734, 0.7247386574745178, 0.7247386574745178]
30,[0.5407323241233826, 0.7351916432380676, 0.8882103562355042, 0.7351916432380676, 0.7351916432380676]
35,[0.4045209586620331, 0.8118466734886169, 0.9119510650634766, 0.8118466734886169, 0.8118466734886169]
40,[0.4147246181964874, 0.6898954510688782, 0.8928601741790771, 0.6898954510688782, 0.6898954510688782]
45,[0.1633729636669159, 0.9547038078308105, 0.9832704067230225, 0.9547038078308105, 0.9547038078308105]
50,[0.19931767880916595, 0.9407665729522705, 0.9740315675735474, 0.9407665729522705, 0.9407665729522705]
55,[0.17901761829853058, 0.9512194991111755, 0.9666258096694946, 0.9512194991111755, 0.9512194991111755]
60,[0.14539198577404022, 0.9651567935943604, 0.9782199859619141, 0.9651567935943604, 0.9651567935943604]
65,[0.1310286968946457, 0.9616724848747253, 0.986293375492096, 0.9616724848747253, 0.9616724848747253]
70,[0.24666252732276917, 0.9337978959083557, 0.962765097618103, 0.9337978959083557, 0.9337978959083557]
75,[0.27666717767715454, 0.9442508816719055, 0.9629351496696472, 0.9442508816719055, 0.9442508816719055]
80,[0.21225547790527344, 0.9512194991111755, 0.9784020781517029, 0.9512194991111755, 0.9512194991111755]
85,[0.24048300087451935, 0.9512194991111755, 0.9728053212165833, 0.9512194991111755, 0.9512194991111755]
90,[0.26093900203704834, 0.9372822046279907, 0.9671721458435059, 0.9372822046279907, 0.9372822046279907]
95,[0.26705896854400635, 0.9442508816719055, 0.9704744219779968, 0.9442508816719055, 0.9442508816719055]
100,[0.11325076222419739, 0.9721254110336304, 0.9902511835098267, 0.9721254110336304, 0.9721254110336304]
105,[0.28705909848213196, 0.9477351903915405, 0.9652903079986572, 0.9477351903915405, 0.9477351903915405]
110,[0.19526176154613495, 0.9651567935943604, 0.9781713485717773, 0.9651567935943604, 0.9651567935943604]
115,[0.2659876346588135, 0.9442508816719055, 0.9684711694717407, 0.9442508816719055, 0.9442508816719055]
120,[0.11502977460622787, 0.9790940880775452, 0.9853342771530151, 0.9790940880775452, 0.9790940880775452]
125,[0.24810820817947388, 0.9581881761550903, 0.9641368985176086, 0.9581881761550903, 0.9581881761550903]
130,[0.16643674671649933, 0.9721254110336304, 0.9752576947212219, 0.9721254110336304, 0.9721254110336304]
135,[0.1789381057024002, 0.9651567935943604, 0.9748934507369995, 0.9651567935943604, 0.9651567935943604]
140,[0.13761378824710846, 0.9790940880775452, 0.9785112738609314, 0.9790940880775452, 0.9790940880775452]
145,[0.32174152135849, 0.9442508816719055, 0.9565249085426331, 0.9442508816719055, 0.9442508816719055]
150,[0.12123516947031021, 0.9790940880775452, 0.9851644039154053, 0.9790940880775452, 0.9790940880775452]
155,[0.0924290344119072, 0.9825783967971802, 0.9920722842216492, 0.9825783967971802, 0.9825783967971802]
160,[0.18836501240730286, 0.9721254110336304, 0.9717369675636292, 0.9721254110336304, 0.9721254110336304]
165,[0.1670467108488083, 0.9721254110336304, 0.9748084545135498, 0.9721254110336304, 0.9721254110336304]
170,[0.25090089440345764, 0.9581881761550903, 0.9635664224624634, 0.9581881761550903, 0.9581881761550903]
175,[0.13356146216392517, 0.9756097793579102, 0.9821171164512634, 0.9756097793579102, 0.9756097793579102]
180,[0.22516435384750366, 0.9616724848747253, 0.9708628058433533, 0.9616724848747253, 0.9616724848747253]
185,[0.13590672612190247, 0.9756097793579102, 0.9851278066635132, 0.9756097793579102, 0.9756097793579102]
190,[0.2318822592496872, 0.9616724848747253, 0.9714334011077881, 0.9616724848747253, 0.9616724848747253]
195,[0.20273834466934204, 0.9616724848747253, 0.9743836522102356, 0.9616724848747253, 0.9616724848747253]
200,[0.15609173476696014, 0.9721254110336304, 0.9781471490859985, 0.9721254110336304, 0.9721254110336304]
